,date,open,high,low,close,volume,outstanding_share,turnover
0,2023-05-04,44.41,45.1,43.13,43.97,3803791.0,160082334.0,0.023761466396410736
1,2023-05-05,44.13,44.45,42.81,44.11,4021869.0,160082334.0,0.025123752880814445
2,2023-05-08,42.78,44.08,42.31,43.91,3676874.0,160082334.0,0.02296864312335676
3,2023-05-09,43.9,44.0,42.78,42.98,3171993.0,160082334.0,0.019814759822279954
4,2023-05-10,42.9,43.24,42.06,42.45,3120594.0,160082334.0,0.019493681295276465
5,2023-05-11,42.68,43.1,42.05,42.3,2190383.0,160082334.0,0.013682852725023361
6,2023-05-12,42.19,42.55,41.68,41.68,1808633.0,160082334.0,0.011298142367164636
7,2023-05-15,41.96,42.3,41.2,42.26,2916494.0,160082334.0,0.01821871237834401
8,2023-05-16,42.2,42.35,41.69,41.97,1854423.0,160082334.0,0.011584182674398038
9,2023-05-17,41.95,42.64,41.61,42.58,2169020.0,160082334.0,0.013549402646765508
10,2023-05-18,43.38,43.8,42.8,43.22,3587969.0,160082334.0,0.022413272660055043
11,2023-05-19,42.9,48.32,42.85,46.7,8278164.0,160082334.0,0.05171191469509684
12,2023-05-22,46.0,47.48,45.3,45.46,5337613.0,160082334.0,0.03334292339840572
13,2023-05-23,45.45,47.0,44.61,45.32,4679094.0,160082334.0,0.02922929646940305
14,2023-05-24,45.43,46.58,45.3,45.49,3546879.0,160082334.0,0.02215659224458834
15,2023-05-25,45.01,45.88,44.25,44.82,3291901.0,160082334.0,0.02056379937588866
16,2023-05-26,44.62,46.71,44.4,45.8,3907784.0,160082334.0,0.02441108835906903
17,2023-05-29,46.01,46.96,45.67,46.52,4232627.0,160082334.0,0.026440312895487893
18,2023-05-30,46.71,52.34,45.91,49.98,11070852.0,160082334.0,0.06915723755002223
19,2023-05-31,50.0,51.68,49.32,50.09,8144365.0,160082334.0,0.05087610104435384
20,2023-06-01,49.65,50.5,49.31,50.29,5991498.0,160082334.0,0.03742760272348353
21,2023-06-02,50.8,53.39,50.38,51.76,9904812.0,160082334.0,0.06187323580626954
22,2023-06-05,51.77,51.77,50.28,50.56,6869350.0,160082334.0,0.04291135585267016
23,2023-06-06,50.04,50.3,48.48,48.56,6781041.0,160082334.0,0.04235970847351588
24,2023-06-07,49.21,50.06,48.68,49.35,4288135.0,160082334.0,0.02678705946403805
25,2023-06-08,49.06,49.85,47.86,49.05,4808126.0,160082334.0,0.03003533169375204
26,2023-06-09,48.9,50.5,48.7,49.61,4681248.0,160082334.0,0.029242752045331874
27,2023-06-12,49.41,51.5,49.36,50.91,6919010.0,160082334.0,0.04322157121971997
28,2023-06-13,55.0,56.5,52.26,52.38,12862500.0,160082334.0,0.08034927826577042
29,2023-06-14,51.77,52.77,50.6,50.72,8565151.0,160082334.0,0.05350466092029867
30,2023-06-15,50.71,51.84,49.84,50.28,6144399.0,160082334.0,0.038382742470508956
31,2023-06-16,49.79,51.55,49.0,50.65,6024355.0,160082334.0,0.03763285335407466
32,2023-06-19,50.66,51.66,50.33,51.62,6066849.0,160082334.0,0.037898304256358484
33,2023-06-20,51.1,51.98,50.84,51.01,4988255.0,160082334.0,0.03116055891588887
34,2023-06-21,50.73,50.97,48.95,48.96,5488927.0,160082334.0,0.03428814949687078
35,2023-06-26,48.1,48.68,46.17,46.2,5022796.0,160082334.0,0.031376329133232156
36,2023-06-27,46.65,47.29,46.34,46.65,2537601.0,160082334.0,0.015851849086608145
